year,state_name,ecoregion,commodity,acres_planted,acres_harvested,yield_per_acre,total_production,price_per_unit,total_value,production_unit
2013,New York,NorthEast,CORN,506814,451224.9146773338,113.05508448460483,37908095.542172745,4.668401604322459,176970214.0458883,BUSHELS
2013,New York,NorthEast,SOYBEANS,1505409,1398493.4027114864,30.413910965354688,54869633.86350542,11.088567543246995,608425641.1687125,BUSHELS
2013,New York,NorthEast,POTATOES,983120,912921.6591934109,294.54298849709403,292712955.30092025,7.84196337641862,2295444275.273077,BUSHELS
2013,Pennsylvania,NorthEast,CORN,435377,423424.73034828046,114.27392579396735,39604229.66714072,3.8856868166641982,153889633.10174984,BUSHELS
2013,Pennsylvania,NorthEast,SOYBEANS,1977908,1858776.192986385,38.3047106853046,70091509.06716095,10.988978879940936,770234112.8022202,BUSHELS
2013,Pennsylvania,NorthEast,POTATOES,791383,736705.2863440696,269.08356095930407,196936679.73563805,9.34808188176266,1840980207.6912136,BUSHELS
2013,Vermont,NorthEast,CORN,1042469,987423.7648186767,111.14294485784355,103544749.7235906,5.008357646851073,518589139.0694255,BUSHELS
2013,Vermont,NorthEast,SOYBEANS,898911,875613.283951812,44.736015663434884,31190783.361384846,10.594467914891009,330449753.5625081,BUSHELS
2013,Vermont,NorthEast,POTATOES,1014618,903560.2382509382,328.0423140859358,336186012.40134704,9.466957292903686,3182658621.8751416,BUSHELS
2013,Maine,NorthEast,CORN,847171,742827.0090458422,109.49164058347219,69096515.29699731,4.254110628813595,293944220.1389374,BUSHELS
2013,Maine,NorthEast,SOYBEANS,585370,520903.60392621637,38.42210116523616,23903518.69975895,9.631171880813609,230218897.1536207,BUSHELS
2013,Maine,NorthEast,POTATOES,1011235,899397.3389532564,265.63690657777715,237078334.23439842,7.472020471728569,1771454166.802733,BUSHELS
2013,New Hampshire,NorthEast,CORN,1417889,1235938.1566163762,132.2344152346197,133193021.39175223,4.628810386911997,616525240.8823346,BUSHELS
2013,New Hampshire,NorthEast,SOYBEANS,1512667,1319733.524317101,32.75234357201275,45852402.14737083,10.974379541611746,503201664.05986094,BUSHELS
2013,New Hampshire,NorthEast,POTATOES,1782661,1577146.7900921106,332.3296139552995,514860953.05467564,7.0389115803485405,3624060724.7258425,BUSHELS
2013,Massachusetts,NorthEast,CORN,874093,759552.2732064518,102.29407881974134,57963155.5039492,3.6862092010019807,213664317.13776615,BUSHELS
2013,Massachusetts,NorthEast,SOYBEANS,1797364,1543334.3752876876,30.909025391425786,35483463.30370894,13.39764791669238,475394948.2079666,BUSHELS
2013,Massachusetts,NorthEast,POTATOES,1057808,946006.6565125119,273.6564586135461,287808711.1378113,7.871761890069606,2265561643.9646745,BUSHELS
2013,Connecticut,NorthEast,CORN,216174,187700.97183631992,118.36020792082736,16367835.62225563,4.369258303201505,71515301.6979778,BUSHELS
2013,Connecticut,NorthEast,SOYBEANS,1412424,1284533.9101867797,37.887525803884856,59002947.2507224,13.728453796327866,810019235.1787127,BUSHELS
2013,Connecticut,NorthEast,POTATOES,844819,825478.5250833117,323.6361437064087,199613821.4342236,10.023272304458892,2000783687.968856,BUSHELS
2013,Rhode Island,NorthEast,CORN,747885,700113.3282770086,124.61279074558638,89218161.51623835,4.958344325918958,442374364.92296153,BUSHELS
2013,Rhode Island,NorthEast,SOYBEANS,1774771,1550447.5854445703,33.10290241907512,61243962.279397815,13.825232097696976,846711993.0952735,BUSHELS
2013,Rhode Island,NorthEast,POTATOES,505274,455468.49940989795,383.61983672970655,134859294.65441072,8.98123799579789,1211203421.236697,BUSHELS
2013,New Jersey,NorthEast,CORN,1484291,1427753.2821716468,102.18759956624106,167322603.87625235,4.261405074011233,713029393.1550333,BUSHELS
2013,New Jersey,NorthEast,SOYBEANS,606334,544538.628684844,30.621976547886355,16206537.143880283,13.349563463965152,216350196.1333384,BUSHELS
2013,New Jersey,NorthEast,POTATOES,1544128,1505768.7242535478,275.7840979063442,326046159.0035373,7.83394084694762,2554226323.008189,BUSHELS
2013,Florida,SECstPlain,CORN,977467,835325.6620346733,107.63274188903249,74153316.44888361,4.232122947813693,313825952.19981086,BUSHELS
2013,Florida,SECstPlain,COTTON,1067743,977564.3402323335,982.2756408347273,875794773.0730307,0.725297066094048,635211379.4103717,POUNDS
2013,Florida,SECstPlain,PEANUTS,959044,920502.8105777054,4123.801091944064,3946611950.4377317,0.237164732869114,935997168.9636176,POUNDS
2013,Georgia,SECstPlain,CORN,1801435,1668066.0009492496,104.05912250645771,165978088.8394379,5.3883294312199475,894344621.0311823,BUSHELS
2013,Georgia,SECstPlain,COTTON,750051,675953.0535976997,702.4144415836322,613183758.1434686,0.7708913729314988,472698069.17451465,POUNDS
2013,Georgia,SECstPlain,PEANUTS,1537664,1384368.7894108514,3830.1996070313503,4351631639.952471,0.225880005983064,982946580.8685546,POUNDS
2013,South Carolina,SECstPlain,CORN,366869,346672.37247843447,98.22166144337439,40015922.57364723,4.710644667134566,188500792.27202103,BUSHELS
2013,South Carolina,SECstPlain,COTTON,827118,723012.7539333835,890.6194554584681,543655893.4849205,0.5455435237387212,296587951.8330864,POUNDS
2013,South Carolina,SECstPlain,PEANUTS,420116,397478.61175387655,4082.0557337310925,1283472109.683601,0.2038432680767752,261627149.32329848,POUNDS
2013,North Carolina,SECstPlain,CORN,630537,589566.2734245718,91.89379078432862,62886421.4590157,4.62394669540078,290783460.6909963,BUSHELS
2013,North Carolina,SECstPlain,COTTON,1205948,1035321.0762030324,987.1255711718545,779876573.575397,0.6757723138896962,527018996.67341393,POUNDS
2013,North Carolina,SECstPlain,PEANUTS,502354,468600.08746068605,3236.932180320013,1389029859.6148605,0.261438999057203,363146576.1582764,POUNDS
2013,Virginia,SECstPlain,CORN,1028944,991469.9488682164,92.86017291195931,100988428.70957826,5.380576173487842,543375933.3127323,BUSHELS
2013,Virginia,SECstPlain,COTTON,684746,640532.7566015242,961.6933273232519,535158168.5418609,0.7204750250370585,385568094.8789836,POUNDS
2013,Virginia,SECstPlain,PEANUTS,1838731,1659056.9602046788,3860.7613363672444,5943242515.953254,0.24046714380408404,1429154552.7462773,POUNDS
2013,Maryland,SECstPlain,CORN,1484032,1452926.6596178685,124.98273132244437,182787645.13427424,3.912833645524294,715217647.8675432,BUSHELS
2013,Maryland,SECstPlain,COTTON,472897,426740.2821862177,977.6515292432375,318559451.28792423,0.696156806197655,221767330.19267878,POUNDS
2013,Maryland,SECstPlain,PEANUTS,1389317,1299317.7540255184,4235.338354683348,4112674096.708718,0.17970907235246575,739084846.8075386,POUNDS
2013,Delaware,SECstPlain,CORN,1066009,921240.2757084714,107.1513747588521,127543453.55900903,4.993753592828395,636920579.4520429,BUSHELS
2013,Delaware,SECstPlain,COTTON,1455410,1381630.7923836496,833.0353482831107,1381779434.4032376,0.7250731445632894,1001891159.595639,POUNDS
2013,Delaware,SECstPlain,PEANUTS,858567,789449.3435046776,4240.989720922105,2840785737.305813,0.26314310691016174,747533184.9807261,POUNDS
2013,West Virginia,SECstPlain,CORN,637291,598622.6630065376,126.44674465422179,54880044.15192388,4.864396296678005,266958283.53414392,BUSHELS
2013,West Virginia,SECstPlain,COTTON,50795,49769.69878985656,845.5822255641696,35950071.940041475,0.7082589899277625,25461961.640084174,POUNDS
2013,West Virginia,SECstPlain,PEANUTS,1663586,1455724.298031132,3463.111794991797,5991101091.979097,0.23381364458782086,1400801181.409706,POUNDS
2014,Iowa,CntlPlains,CORN,1626962,1455183.462255918,199.05268136956929,358289226.86700594,4.451248304955725,1594834313.7756574,BUSHELS
2014,Iowa,CntlPlains,SOYBEANS,125770,122979.53925428513,58.40227098906327,8526659.102400096,11.307155740784513,96412262.41941577,BUSHELS
2014,Iowa,CntlPlains,WHEAT,1577316,1481540.6537138456,35.992030630949316,48323102.27684575,5.738396530971169,277297122.4712167,BUSHELS
2014,Kansas,CntlPlains,CORN,971772,890642.9246667568,151.82594393438,109295434.28775251,4.459600359043061,487413957.9914284,BUSHELS
2014,Kansas,CntlPlains,SOYBEANS,1473013,1292938.4704272812,59.30835215725738,72322603.36988088,13.344262727422032,965091820.4988285,BUSHELS
2014,Kansas,CntlPlains,WHEAT,155455,133972.1813641494,45.97780677348476,4516445.902201078,6.490137010478066,29312352.705697216,BUSHELS
2014,Nebraska,CntlPlains,CORN,361223,339406.3322769457,192.23909915306032,51717334.28615545,5.080005676174274,262724351.73027205,BUSHELS
2014,Nebraska,CntlPlains,SOYBEANS,1616662,1388230.2891656875,45.20071924247418,65477262.0245286,12.466970117177905,816303069.0144256,BUSHELS
2014,Nebraska,CntlPlains,WHEAT,1837753,1740487.725678912,33.198967884596755,63018458.24223965,6.909653936800517,435435738.08459014,BUSHELS
2014,Illinois,CntlPlains,CORN,1164643,1118678.9463246884,160.544675555055,164008624.45040587,4.802121955398896,787589416.3480661,BUSHELS
2014,Illinois,CntlPlains,SOYBEANS,546713,534121.6533293424,48.84404446520802,33578698.36551212,13.942738403843347,468179007.25189763,BUSHELS
2014,Illinois,CntlPlains,WHEAT,1695219,1478378.6577984453,41.396459963191774,44575165.503239706,6.008021723857329,267808562.68799996,BUSHELS
2014,Indiana,CntlPlains,CORN,1399554,1271065.4785581632,170.58493307975743,199643166.51975036,4.302250186981692,858914850.4892131,BUSHELS
2014,Indiana,CntlPlains,SOYBEANS,1320586,1278637.1130452957,49.431760669220736,79787051.56611161,9.941476453716643,793201094.4559741,BUSHELS
2014,Indiana,CntlPlains,WHEAT,130714,121358.09507420834,40.95853539685616,6390708.65888548,7.223555566899041,46163639.10932211,BUSHELS
2014,Missouri,CntlPlains,CORN,977261,905884.061805631,196.85578064788163,187615101.82943782,4.2789609565272695,802797695.5830523,BUSHELS
2014,Missouri,CntlPlains,SOYBEANS,1085522,987496.5509690894,59.53644399758859,57089063.627904214,11.496420063018702,656319856.4707892,BUSHELS
2014,Missouri,CntlPlains,WHEAT,1590906,1470520.5864482962,45.602590177270756,51800223.15082319,6.5378678206124,338663012.0383084,BUSHELS
2014,Texas,SEPlains,CORN,1074989,969126.9775178634,126.08489919222687,154130487.42365003,4.979033417996702,767420847.6144739,BUSHELS
2014,Texas,SEPlains,COTTON,1939303,1843689.7786621733,851.5806640523124,1741986317.3169465,0.6495735801908673,1131548288.7830732,POUNDS
2014,Texas,SEPlains,RICE,779436,763207.8456812545,6981.386935517628,4651905376.63563,15.022254894916674,69882108314.85379,BUSHELS
2014,Oklahoma,SEPlains,CORN,870535,782450.9030658706,146.70674010731375,88092259.41263674,4.477934720576562,394471387.0378835,BUSHELS
2014,Oklahoma,SEPlains,COTTON,803415,753365.222114093,887.5830345780321,848363796.9132831,0.5886851529171524,499419171.5152721,POUNDS
2014,Oklahoma,SEPlains,RICE,934086,895362.2837212154,7075.506994261671,7888514864.075717,15.267336889051192,120436613984.13185,BUSHELS
2014,Arkansas,SEPlains,CORN,937241,885555.5589707021,103.29028645379508,90470394.64105141,3.884058906154232,351392342.0488638,BUSHELS
2014,Arkansas,SEPlains,COTTON,1005994,858752.3318281791,1078.4300311148208,762984315.7124969,0.5504404261244916,419977411.8670904,POUNDS
2014,Arkansas,SEPlains,RICE,1132503,1005503.0454546353,6252.55872392113,7673871850.892325,11.270997660764994,86492191680.41774,BUSHELS
2014,Louisiana,SEPlains,CORN,859426,806785.9947425568,104.82469225604758,67223943.0824511,4.850115793604099,326043908.0525391,BUSHELS
2014,Louisiana,SEPlains,COTTON,1716311,1472011.9235487073,1182.0898304830725,1404677907.7902377,0.6846294009542632,961683794.5441182,POUNDS
2014,Louisiana,SEPlains,RICE,1685508,1574521.6473741531,7213.534419822458,7987752507.44412,12.282641932920562,98110703897.72452,BUSHELS
2014,Mississippi,SEPlains,CORN,473142,423147.2927441223,123.84219103369048,52940599.29711914,4.6502033878922955,246184554.20851192,BUSHELS
2014,Mississippi,SEPlains,COTTON,1044909,944153.377208659,1009.8743855547955,1072237719.0498663,0.7769292637978689,833052861.6777188,POUNDS
2014,Mississippi,SEPlains,RICE,218505,190709.89228328396,7624.754285412505,1411564391.580058,16.503828592280783,23296216765.60439,BUSHELS
2014,Alabama,SEPlains,CORN,1065831,1040666.4154381626,123.76295459973466,152517419.82021052,4.521433735633819,689597407.2469258,BUSHELS
2014,Alabama,SEPlains,COTTON,1877074,1678334.1594112215,869.082167764428,1518939127.2385983,0.6634851123983863,1007793497.5622082,POUNDS
2014,Alabama,SEPlains,RICE,1351577,1256160.2133168008,7708.963826308399,10577274541.373543,11.277111004677868,119281099130.02263,BUSHELS
2014,California,WestXeric,WHEAT,340899,328933.92407169496,62.66042709468203,18509430.56430576,6.59211668909035,122016326.12851901,BUSHELS
2014,California,WestXeric,COTTON,457164,403208.362550604,1216.1252476890772,619055727.5381898,0.6525475664603797,403963308.5084056,POUNDS
2014,California,WestXeric,RICE,613050,592948.3772246545,7581.48438182639,3692204636.0949006,13.586159732015126,50162881949.2721,BUSHELS
2014,Nevada,WestXeric,WHEAT,768364,670328.1190622716,44.06806265387119,30372270.642459933,6.892507704452493,209341109.40487134,BUSHELS
2014,Nevada,WestXeric,COTTON,650708,585723.0004372831,1259.32955172208,801725237.6383014,0.693747845437964,556195156.2448112,POUNDS
2014,Nevada,WestXeric,RICE,751843,709348.8953934733,7681.385192848235,6070832192.517725,12.686918949457255,77020155982.22826,BUSHELS
2014,Arizona,WestXeric,WHEAT,831081,766461.1841620705,42.21182740238526,36962972.12872889,6.373812049988818,235595037.157493,BUSHELS
2014,Arizona,WestXeric,COTTON,959765,889369.773242106,1220.563751400544,1310031461.4145129,0.6075444606053407,795902357.6011064,POUNDS
2014,Arizona,WestXeric,RICE,478216,407950.7686927927,8110.298062086855,2469122843.35489,15.229350541298027,37603137310.97812,BUSHELS
2014,New Mexico,WestXeric,WHEAT,838004,712477.3707287334,41.36853689782524,29606475.731858578,6.443268708176197,190762478.64246234,BUSHELS
2014,New Mexico,WestXeric,COTTON,1573284,1401520.4753888734,1411.9492059056874,1953616117.1500866,0.6388182478154063,1248005624.8617558,POUNDS
2014,New Mexico,WestXeric,RICE,1650704,1541393.2555450085,7688.11518907978,13769411434.51524,11.689646557776825,160959552978.09393,BUSHELS
2014,Utah,WestXeric,WHEAT,1427152,1296816.2594372057,65.79861002900613,94825414.73504314,5.9332578601413966,562623637.3178625,BUSHELS
2014,Utah,WestXeric,COTTON,1854988,1658751.0558607848,1060.9703638669491,1669949026.4907248,0.7509634285842192,1254070646.4943538,POUNDS
2014,Utah,WestXeric,RICE,838547,775282.5830585264,8739.940384051002,8543466493.781227,13.59103390510002,116114542784.06664,BUSHELS
2014,Montana,WestMnts,WHEAT,1898946,1779394.8659115653,44.4007132090874,73671173.39686543,7.363667153373911,542489999.6930119,BUSHELS
2014,Montana,WestMnts,BARLEY,1210513,1078517.2451813107,71.2123612622965,99601272.72693665,6.197061540311665,617235216.5821923,BUSHELS
2014,Montana,WestMnts,POTATOES,1075067,1010059.7798274443,304.50933889335585,242616854.76074228,10.137038462496417,2459416388.3595514,BUSHELS
2014,Idaho,WestMnts,WHEAT,1285253,1122050.6605776488,50.79037448769592,73848643.9091786,5.3651039074870654,396205647.99975497,BUSHELS
2014,Idaho,WestMnts,BARLEY,1211918,1041994.4288740873,68.69185487004458,75965728.0077097,5.7212711627364365,434620529.00678915,BUSHELS
2014,Idaho,WestMnts,POTATOES,1666161,1458651.5126338112,445.3115278340442,478954348.40732765,7.1305744636989,3415219646.0308366,BUSHELS
2014,Colorado,WestMnts,WHEAT,1242558,1088586.0681574403,41.59847153806391,51598460.828961335,6.1336662480142525,316487737.6360856,BUSHELS
2014,Colorado,WestMnts,BARLEY,1698033,1509251.788773263,72.83223550510755,109553225.89906582,4.880626700309486,534688399.4280174,BUSHELS
2014,Colorado,WestMnts,POTATOES,1075643,993135.6116605047,412.25282416619507,404257853.05240554,7.074122650361653,2859769634.864595,BUSHELS
2014,Washington,WestMnts,WHEAT,1225035,1144540.264208786,45.07696231621735,38718982.13345618,6.049713962186917,234238766.81443563,BUSHELS
2014,Washington,WestMnts,BARLEY,1578515,1372250.952724362,63.73404044180389,104611118.80715871,6.106036163121968,638759274.5011597,BUSHELS
2014,Washington,WestMnts,POTATOES,1225548,1143360.6563471039,378.4516840137237,409036388.55012757,9.111689999847652,3727012771.125996,BUSHELS
2014,Oregon,WestMnts,WHEAT,130542,113883.82784444507,42.24283623311524,6104209.978847931,5.539052172869621,33811537.54699005,BUSHELS
2014,Oregon,WestMnts,BARLEY,1319930,1128454.3886509757,74.9568142207232,62153404.333548956,4.438460548425076,275865433.0847692,BUSHELS
2014,Oregon,WestMnts,POTATOES,1249642,1175554.0509965264,331.79684668166755,444040227.35532105,8.383440585309982,3722584863.52087,BUSHELS
2014,Wyoming,WestMnts,WHEAT,1836324,1591088.1573029985,47.14131364327504,57531649.15811949,6.9932511275498594,402333270.34482205,BUSHELS
2014,Wyoming,WestMnts,BARLEY,224987,199627.40745011726,69.45493406166597,12416486.380573876,6.568217903304148,81554188.14101745,BUSHELS
2014,Wyoming,WestMnts,POTATOES,864901,782909.2295003124,308.7159192325996,243018762.36693376,7.138196151784776,1734715594.3391454,BUSHELS
2014,North Dakota,WestPlains,CORN,1419573,1343196.0548651845,95.30748975599268,132917805.20569195,3.90984736512842,519688330.46212727,BUSHELS
2014,North Dakota,WestPlains,WHEAT,1419609,1350457.4747130736,37.125781688543974,43852733.44325816,5.445033906544848,238779620.49321386,BUSHELS
2014,North Dakota,WestPlains,SORGHUM,1551026,1508537.8258897378,74.21139157380424,90475439.09932014,4.092627861010859,370282302.79506886,BUSHELS
2014,South Dakota,WestPlains,CORN,1068054,952515.6448730049,117.0222030559152,85089793.97301203,4.726018156618272,402135911.2593629,BUSHELS
2014,South Dakota,WestPlains,WHEAT,1261666,1129390.3665867674,33.43937549666984,32303734.935193896,7.238817198885206,233840832.03711045,BUSHELS
2014,South Dakota,WestPlains,SORGHUM,384784,363659.51013310574,52.05588771596895,19816906.38477166,3.265129530102781,64704766.232200295,BUSHELS
2014,Minnesota,EastHghlnds,CORN,698590,656602.0898411773,145.98358205295693,92552966.508738,4.80503082753117,444719857.253946,BUSHELS
2014,Minnesota,EastHghlnds,SOYBEANS,1228780,1147035.4924741162,38.71959100724547,53774951.6019321,11.054780811227388,594470303.0937206,BUSHELS
2014,Minnesota,EastHghlnds,WHEAT,1545671,1461358.6237227176,45.36339497400265,69846414.39309019,7.248693707531226,506295264.5048113,BUSHELS
2014,Wisconsin,EastHghlnds,CORN,1422270,1302139.2588489556,141.01394758074,188474651.68441248,3.9105771097034197,737044658.6363885,BUSHELS
2014,Wisconsin,EastHghlnds,SOYBEANS,636228,547669.6955451589,50.66226265517002,28441169.63600647,14.026516210283663,398930526.9388723,BUSHELS
2014,Wisconsin,EastHghlnds,WHEAT,1927925,1786424.744981169,50.771980145800306,82057772.00497834,7.35860707867891,603830901.9364537,BUSHELS
2014,Michigan,EastHghlnds,CORN,839229,814297.0107074712,152.62412968694042,114247121.31152807,4.8194445430730415,550607665.3666477,BUSHELS
2014,Michigan,EastHghlnds,SOYBEANS,1547213,1395660.869855246,48.28361780483604,85345838.55708072,9.936081338650611,848003193.8184975,BUSHELS
2014,Michigan,EastHghlnds,WHEAT,1172671,1142629.8629661028,53.90349441028127,70476544.97891855,6.152175895996136,433584101.2523902,BUSHELS
2014,Ohio,EastHghlnds,CORN,1876272,1694487.4122704144,148.20978129194808,316345597.0037995,3.8644558135659803,1222503581.4373338,BUSHELS
2014,Ohio,EastHghlnds,SOYBEANS,1369672,1258959.4939665992,46.10162907532335,52320753.28849518,10.256816476958637,536644364.41632515,BUSHELS
2014,Ohio,EastHghlnds,WHEAT,487310,461337.62627184077,54.937115944080944,29668108.17685099,7.380351609427654,218961069.93169594,BUSHELS
2014,Kentucky,EastHghlnds,CORN,515040,448805.83554190065,162.97234076910755,52390388.4482072,4.280792229953714,224272367.79334217,BUSHELS
2014,Kentucky,EastHghlnds,SOYBEANS,867521,791031.8647430259,51.94726738347262,33242847.435403902,10.107260616992301,335994122.6805414,BUSHELS
2014,Kentucky,EastHghlnds,WHEAT,778913,678671.5199240142,55.21448779119358,30715346.35842595,6.213632229599138,190853866.076016,BUSHELS
2014,Tennessee,EastHghlnds,CORN,461856,440424.18275349436,171.9077937457844,95367758.78668363,3.9307931535055456,374870933.30386436,BUSHELS
2014,Tennessee,EastHghlnds,SOYBEANS,793237,734191.3243426011,43.69674382190469,39005466.68336832,11.603669446212184,452606541.98904824,BUSHELS
2014,Tennessee,EastHghlnds,WHEAT,117162,103015.46034567126,63.076453000570346,7149990.364410203,5.844704749533815,41789582.64198932,BUSHELS
2014,New York,NorthEast,CORN,1421892,1229320.2170313986,137.64002507275495,134496725.76456338,4.449353038708376,598423415.4768872,BUSHELS
2014,New York,NorthEast,SOYBEANS,1201656,1156702.6614529581,35.41155422814598,33831272.10295181,12.491407340219387,422600200.67577165,BUSHELS
2014,New York,NorthEast,POTATOES,288289,270853.1838258087,299.3230392978225,104857345.66817819,9.031333889317184,947001699.476864,BUSHELS
2014,Pennsylvania,NorthEast,CORN,281589,264998.65965357196,107.53881659975582,26595808.120759357,4.291759700187487,114142817.48659413,BUSHELS
2014,Pennsylvania,NorthEast,SOYBEANS,425963,414557.55102785106,33.03722067926882,17133689.447539374,12.566656360251702,215313187.47049814,BUSHELS
2014,Pennsylvania,NorthEast,POTATOES,1558646,1459951.2932248665,357.87617118973105,604249859.7641035,8.735723018543968,5278559408.893244,BUSHELS
2014,Vermont,NorthEast,CORN,1095157,1049422.580125707,110.33718146568253,127262870.22546574,4.31596960717147,549262680.0145172,BUSHELS
2014,Vermont,NorthEast,SOYBEANS,1365319,1263871.634583984,33.05524574314066,30290735.99758666,10.297844917248002,311929301.7324489,BUSHELS
2014,Vermont,NorthEast,POTATOES,713250,674206.8233242475,310.0618647398242,151421842.85938346,10.149448516275715,1536848198.340904,BUSHELS
2014,Maine,NorthEast,CORN,923151,849249.591177252,117.34339855652786,75491497.89895834,3.925057995153015,296308507.39438343,BUSHELS
2014,Maine,NorthEast,SOYBEANS,1346507,1149910.4901570398,38.62298956965988,51619082.771629736,12.112056014735298,625213221.9592371,BUSHELS
2014,Maine,NorthEast,POTATOES,1919889,1803043.3372229035,320.84060840663636,573356309.9325051,7.030676276255424,4031082606.0838156,BUSHELS
2014,New Hampshire,NorthEast,CORN,1857468,1692326.1573842084,116.14757992766985,141653024.36683908,5.117858960789882,724960200.078815,BUSHELS
2014,New Hampshire,NorthEast,SOYBEANS,840921,740363.9664049093,41.12451778343811,26147193.883806538,12.37044851261643,323452515.689028,BUSHELS
2014,New Hampshire,NorthEast,POTATOES,188797,163070.15727469325,260.2742712643699,37790029.821058474,9.412324394174643,355692019.5413359,BUSHELS
2014,Massachusetts,NorthEast,CORN,259192,244806.02324081582,124.04113978239832,32156168.673304293,4.9239812129121825,158336370.4265856,BUSHELS
2014,Massachusetts,NorthEast,SOYBEANS,736689,653802.1977135725,40.2547649396781,24122542.55795361,13.110898868299774,316268215.92358714,BUSHELS
2014,Massachusetts,NorthEast,POTATOES,1021046,964625.3973193829,334.80761308275146,374891895.1094299,9.95257221989256,3731138660.728987,BUSHELS
2014,Connecticut,NorthEast,CORN,911475,824571.7142795095,138.0742488369316,103432681.1705185,4.402370347073835,455348968.50343287,BUSHELS
2014,Connecticut,NorthEast,SOYBEANS,1201733,1139408.324273103,44.74854248171923,44991071.47879083,11.816596474974908,531641336.6416238,BUSHELS
2014,Connecticut,NorthEast,POTATOES,1714666,1664013.0410107996,261.60900228719083,546384430.7429168,6.830949252487039,3732324318.753884,BUSHELS
2014,Rhode Island,NorthEast,CORN,736069,696301.849351595,138.71205921673499,93404866.14388448,4.996287072355667,466677525.20980155,BUSHELS
2014,Rhode Island,NorthEast,SOYBEANS,197471,189503.5372023589,39.39341076527171,8649318.970899224,14.229554254680995,123075953.5624521,BUSHELS
2014,Rhode Island,NorthEast,POTATOES,1009660,953636.8651073321,316.76894101344703,261376839.9594879,9.26822210874096,2422498606.8253736,BUSHELS
2014,New Jersey,NorthEast,CORN,295593,256403.83813547948,101.35212953613991,24152512.150570653,3.6035595707836374,87035016.31865697,BUSHELS
2014,New Jersey,NorthEast,SOYBEANS,1264163,1200697.3715662765,35.51630671906405,37853240.69834759,11.628551485095008,440178358.3384287,BUSHELS
2014,New Jersey,NorthEast,POTATOES,1271998,1138547.4435259064,284.9934080965791,350643569.1611293,9.142076375702207,3205610289.9198627,BUSHELS
2014,Florida,SECstPlain,CORN,1243243,1211708.3545944216,128.79771976947518,147601590.10231954,4.615466984063994,681250265.9126027,BUSHELS
2014,Florida,SECstPlain,COTTON,917251,820317.0639244416,972.3780225605506,852882508.5918344,0.70496452789632,601251915.0204717,POUNDS
2014,Florida,SECstPlain,PEANUTS,1072087,965138.2640338913,3799.8684958825615,3633957543.619773,0.25068965428187057,910995560.2850364,POUNDS
2014,Georgia,SECstPlain,CORN,1289010,1217176.1841611955,118.97615011593169,129305236.56515898,4.70524109539125,608412312.9356732,BUSHELS
2014,Georgia,SECstPlain,COTTON,307626,266611.9237860852,825.4771009029264,236770362.43772125,0.5216383142745362,123508492.73218389,POUNDS
2014,Georgia,SECstPlain,PEANUTS,1507129,1309907.8137422604,3065.8105452692357,3737653494.874605,0.21459546326051854,802083483.239912,POUNDS
2014,South Carolina,SECstPlain,CORN,58082,54653.33190383055,128.49752230462877,5877708.358810538,4.082310090265638,23994628.140810944,BUSHELS
2014,South Carolina,SECstPlain,COTTON,816256,788444.456572118,859.8610545380559,754096378.6876203,0.6077425036768209,458296421.1972384,POUNDS
2014,South Carolina,SECstPlain,PEANUTS,1469570,1428611.6564934938,3352.908428199059,4173845208.5475335,0.23226026100022784,969418377.5118005,POUNDS
2014,North Carolina,SECstPlain,CORN,1844407,1661365.5545199583,119.44376233094518,216598976.51202306,4.905075681084838,1062434372.2369905,BUSHELS
2014,North Carolina,SECstPlain,COTTON,1656171,1462552.794206773,904.7416518062505,1318227927.6525383,0.6067732389112137,799865429.2849478,POUNDS
2014,North Carolina,SECstPlain,PEANUTS,1995759,1791160.0362943858,4212.610685083905,5908890627.014785,0.2315963626413704,1368477576.4623106,POUNDS
2014,Virginia,SECstPlain,CORN,1402298,1195270.665756355,94.7033660572015,109830225.6908482,4.9404683362033595,542612752.3837043,BUSHELS
2014,Virginia,SECstPlain,COTTON,901872,789818.6215412607,821.612142288518,603690673.7631656,0.6854774308832009,413816332.09932333,POUNDS
2014,Virginia,SECstPlain,PEANUTS,93958,84660.68143926834,4204.486515015908,268493980.0189895,0.20386404461077112,54736268.72031476,POUNDS
2014,Maryland,SECstPlain,CORN,1038891,958403.7615150113,122.29757938482163,135642243.82688743,5.253020885379795,712531539.7624182,BUSHELS
2014,Maryland,SECstPlain,COTTON,871020,767262.3568238314,915.1748277417582,863752053.6143914,0.7629725543209002,659019110.6460954,POUNDS
2014,Maryland,SECstPlain,PEANUTS,959690,867826.692553234,3215.7092221568073,2399694207.213866,0.23790874905115597,570908246.9435564,POUNDS
2014,Delaware,SECstPlain,CORN,1830703,1596930.7116507536,98.32409726239015,113712732.35464127,4.629425856489783,526424663.3746787,BUSHELS
2014,Delaware,SECstPlain,COTTON,1938497,1816815.3485422703,956.9032697682549,1626890080.5983894,0.6594049907134769,1072779438.4888287,POUNDS
2014,Delaware,SECstPlain,PEANUTS,60881,52034.9785717838,3179.883354487562,155464615.1014407,0.24653985773018425,38328224.08918704,POUNDS
2014,West Virginia,SECstPlain,CORN,935566,832854.0820160516,96.25032164213624,72164383.36335076,4.583053698656595,330733244.0846772,BUSHELS
2014,West Virginia,SECstPlain,COTTON,1130412,969047.2727898185,975.4682401234465,902657681.4225765,0.6956609271195949,627943679.5300536,POUNDS
