year,state_name,ecoregion,acres_planted,acres_harvested,total_production,total_value,avg_yield,value_per_acre
2009,North Dakota,WestPlains,3060921,2882356.8133536857,218058183.08078614,1089586990.7379012,75.65273739550331,378.019468543918
2009,Ohio,EastHghlnds,3087735,2934017.387966647,162396455.7115394,1466938972.8053842,55.349520550757376,499.9762369581635
2009,Oklahoma,SEPlains,5373318,4886911.68658847,13656612075.346674,178839326991.9302,2794.5281091994298,36595.57169464159
2009,Oregon,WestMnts,3724672,3355041.980437466,401399777.4591181,3060209496.8879404,119.6407615164265,912.122565002575
2009,Pennsylvania,NorthEast,4151774,3885274.108558748,590691244.781995,4713573628.154633,152.03335164455447,1213.189467834779
2009,Rhode Island,NorthEast,3191632,2852418.0970774856,539247737.226336,4712442063.919647,189.0493324869995,1652.0867220509836
2009,South Carolina,SECstPlain,4201511,3824628.562919403,6927847349.992559,2395597286.0193176,1811.3778203613106,626.3607685319167
2009,South Dakota,WestPlains,2541756,2364673.6407733574,117426248.17444262,583541802.9140167,49.65854321277029,246.77477384285962
2009,Tennessee,EastHghlnds,3507510,3252001.2910584705,372818561.5634122,2343084089.604598,114.6428085955852,720.5052765652391
2009,Texas,SEPlains,3675294,3524520.9258028516,2846708122.2740107,6658208477.33842,807.6865429946506,1889.1102131339296
2009,Utah,WestXeric,2324077,2210268.0106125297,13456743473.297039,186670945383.35947,6088.285858857354,84456.24896486083
2009,Vermont,NorthEast,2195693,2029522.6792504885,262796131.0005806,1807548390.4369953,129.48666880511647,890.627342535798
2009,Virginia,SECstPlain,4006683,3874640.834898168,5491995610.987164,2339569433.4692254,1417.4205674811926,603.8158201392912
2009,Washington,WestMnts,4087773,3807978.209652185,403337036.5683223,3039468913.7384005,105.9189455301958,798.184429216054
2009,West Virginia,SECstPlain,3058075,2944388.4103672416,1667664198.1958933,1183855856.9749265,566.3872987422513,402.0719049180298
2009,Wisconsin,EastHghlnds,3078243,2783670.720154011,157848775.69033518,1166717890.9265149,56.70526134700369,419.129275053755
2009,Wyoming,WestMnts,2524775,2265978.7051895657,492380753.17766774,3578512495.8250837,217.2927539213024,1579.2348302433472
2010,Alabama,SEPlains,1513109,1379603.3975901832,5810542904.66165,63348832721.48914,4211.748764036964,45918.14780403083
2010,Arizona,WestXeric,3797078,3640243.005818652,12097635234.070889,137329914078.8079,3323.304299941992,37725.479826290844
2010,Arkansas,SEPlains,4566274,4057583.372880632,6621024466.255462,88204862452.9893,1631.7654765907978,21738.274817103593
2010,California,WestXeric,3776281,3568241.2528064977,12501052964.064064,128893568712.27182,3503.421455662988,36122.43667966517
2010,Colorado,WestMnts,1968953,1828329.0563552715,179384712.4512928,1382218471.686963,98.11401937072081,756.0009325905378
2010,Connecticut,NorthEast,1162746,1099028.7779280231,120585666.10809162,957572624.6692035,109.72020799621768,871.2898550977854
2010,Delaware,SECstPlain,3993421,3842015.662974274,8464162075.974066,2966667588.375032,2203.0524647631405,772.1643659511799
2010,Florida,SECstPlain,2040515,1806321.2825254595,2149588128.668945,831995875.3001714,1190.036428992054,460.6023764149746
2010,Georgia,SECstPlain,2687687,2539684.154207825,2043153004.274599,1196992836.2050676,804.4909840026531,471.3156296312885
2010,Idaho,WestMnts,4238041,3931490.9562554965,640031208.4762605,4242063907.8073196,162.7960525911653,1078.9962268786762
2010,Illinois,CntlPlains,2029801,1926055.0230177338,97772201.64363825,972757268.8695282,50.76293276941239,505.0516507806806
2010,Indiana,CntlPlains,3124993,2781866.676293401,319584033.87642354,1633397365.5445514,114.88114674936251,587.1587518784019
2010,Iowa,CntlPlains,4333667,3896522.9009470744,259050728.36916664,1404375066.5467765,66.48253711179338,360.4175061323095
2010,Kansas,CntlPlains,3112495,2989613.393154362,201395541.15383202,1160693474.8849025,67.36507858005619,388.24199729057494
2010,Kentucky,EastHghlnds,4293805,3857860.0110132345,359273900.42452824,2202398568.3325133,93.12777016244505,570.8860772669851
2010,Louisiana,SEPlains,3642418,3425855.158109182,5927299576.498442,73214951043.9919,1730.1664264667486,21371.292032206384
2010,Maine,NorthEast,3991542,3765150.481470036,419465887.9651765,2519390261.77136,111.407469642861,669.1340158037214
2010,Maryland,SECstPlain,2204230,1972381.9567650212,2049477581.9020278,1156108374.273311,1039.0875737189638,586.1483219860155
2010,Massachusetts,NorthEast,3428202,3076085.8995444737,776748413.29787,7259506917.376435,252.5119384386814,2359.9818582606777
2010,Michigan,EastHghlnds,2950351,2699017.363441709,230475963.35875976,1344954510.3641028,85.39254562811092,498.3126557767141
2010,Minnesota,EastHghlnds,3657989,3317260.3243903033,343207056.3198766,1862809503.8016057,103.46099574894124,561.550593453645
2010,Mississippi,SEPlains,3283339,3056719.227764392,4473032355.992959,54258050135.15671,1463.3442009865012,17750.420006629032
2010,Missouri,CntlPlains,2525685,2179992.1779915346,109388767.17495903,1022974831.9678235,50.178513610879484,469.25619380446966
2010,Montana,WestMnts,3209478,2842570.8679460967,423243476.37479067,3446829776.7361765,148.89460845020403,1212.5747912229494
2010,Nebraska,CntlPlains,2101572,1902271.0839265925,350417097.5053197,1854952093.233151,184.2098639180293,975.1250013243289
2010,Nevada,WestXeric,4093541,3828481.8501861626,9156955201.560186,106711228452.88702,2391.797991967736,27872.98794369317
2010,New Hampshire,NorthEast,2734040,2538625.123705467,682785939.2429527,4818973960.0604,268.95894666256754,1898.2613522025083
2010,New Jersey,NorthEast,3114660,2886023.8931298614,430876714.7463547,3422462970.16576,149.29769492624456,1185.8747872160325
2010,New Mexico,WestXeric,3786283,3387821.8781425245,16878489186.147211,234829313022.42053,4982.106436894891,69315.72009068339
2010,New York,NorthEast,3229677,2944886.494581864,278614005.6214008,1680729046.5351772,94.60942081605096,570.7279549237156
2010,North Carolina,SECstPlain,4301531,3996465.6850459008,7159283875.854149,2141702810.4686759,1791.4038152868368,535.8992117666781
2010,North Dakota,WestPlains,2793295,2644981.4923901507,212510999.8243975,938116879.2968163,80.34498556447777,354.67805048763586
2010,Ohio,EastHghlnds,2903422,2638162.5323244696,301817443.61087674,1380057760.6962492,114.40441591934335,523.1132440806399
2010,Oklahoma,SEPlains,4000302,3640749.938909982,10701611970.37656,136710264530.95305,2939.397692767814,37550.02865477854
2010,Oregon,WestMnts,3208428,2957597.7918983707,693604025.757828,4733610847.158009,234.5160074360989,1600.491743713293
2010,Pennsylvania,NorthEast,3627239,3161100.765378099,628502201.062574,3879761869.1599393,198.8238426140139,1227.3452057121885
2010,Rhode Island,NorthEast,2276423,2118418.9191726446,347310135.2523531,2032890836.5207891,163.94780659719382,959.6264544855657
2010,South Carolina,SECstPlain,2466926,2249270.983358571,4139088171.5423,1347939600.2326326,1840.1909783950925,599.2784374161594
2010,South Dakota,WestPlains,4521064,4034360.722310042,287122731.0033474,1372414985.5588145,71.16932539412174,340.1815256551925
2010,Tennessee,EastHghlnds,3678962,3446776.057534706,423743978.2459318,2210515547.8349323,122.93922528550148,641.3284503943072
2010,Texas,SEPlains,2683472,2487784.306430571,12630748258.715075,182807904763.68152,5077.107459061614,73482.21640081455
2010,Utah,WestXeric,1678246,1510574.3014237816,4521354999.544683,46152528710.94488,2993.1364483581583,30552.96827666413
2010,Vermont,NorthEast,5191922,4631367.238282101,842337602.7021515,6955614053.9164505,181.87665960486373,1501.8489564857903
2010,Virginia,SECstPlain,4122723,3797625.1820104076,5601435499.800911,2493292762.750324,1474.9837678387187,656.539980449153
2010,Washington,WestMnts,2468162,2187402.106904773,449957254.6177165,4198940817.4600124,205.7039504521722,1919.601706611509
2010,West Virginia,SECstPlain,3881316,3550668.7957829842,4279960353.5530443,1860374185.197666,1205.395546505553,523.9503575797249
2010,Wisconsin,EastHghlnds,2445440,2122714.030437949,99527082.29721394,726971300.3178505,46.8867124210226,342.4725563093701
2010,Wyoming,WestMnts,2277801,2076004.695143147,220198740.26440716,1446733985.8217888,106.06851746509358,696.8837735321365
2011,Alabama,SEPlains,3360670,3175145.443551136,9771667106.008286,92979990939.64648,3077.549447649708,29283.695059857193
2011,Arizona,WestXeric,3970925,3754463.2229549354,10424620550.177958,140573157485.15167,2776.594131070833,37441.61259209622
2011,Arkansas,SEPlains,3981797,3623362.446497094,8771378622.905373,106262897574.17955,2420.784216987498,29327.15099393653
2011,California,WestXeric,3317962,2866525.9642273365,8377808130.967422,103339005874.33836,2922.6346579510696,36050.25984901312
2011,Colorado,WestMnts,1924393,1825580.932600819,314970590.1173636,2208934945.4777966,172.53170456192257,1209.9901494538678
2011,Connecticut,NorthEast,2993893,2732962.284684341,299353870.61996347,2818251544.6728377,109.53457802822882,1031.2076242202324
2011,Delaware,SECstPlain,4689293,4318020.562112138,8290476287.780758,2968515547.486151,1919.9714703826037,687.4713783285267
2011,Florida,SECstPlain,3411141,3249554.420332218,3824384219.358012,1633492719.240837,1176.8949599456244,502.6820628145803
2011,Georgia,SECstPlain,3039919,2757097.681436795,3981457384.2051687,1269817651.1431956,1444.0755621434234,460.56317108121493
2011,Idaho,WestMnts,2564122,2282546.400533544,407421791.3995815,3053555481.6213784,178.49441803432643,1337.78462549879
2011,Illinois,CntlPlains,4084785,3831210.5455724043,239504036.5120446,1780443531.4474719,62.51393225799898,464.72087875856056
2011,Indiana,CntlPlains,3575984,3323639.7401929586,267300541.6936757,2041600990.3924932,80.42404189033952,614.2666323618953
2011,Iowa,CntlPlains,3344483,3045019.5842739735,244359441.39264858,1462397174.6772473,80.2488899101486,480.2587090834517
2011,Kansas,CntlPlains,2663174,2451094.665446558,257116534.94577762,1434544378.871724,104.89865551518153,585.2668193908244
2011,Kentucky,EastHghlnds,1951539,1862714.0656496638,222792047.7887071,1216552870.401213,119.60614454854795,653.1076845532449
2011,Louisiana,SEPlains,1974538,1857518.1305963374,6712027285.637842,87307175487.64716,3613.4383697687053,47002.058310794564
2011,Maine,NorthEast,3830710,3703519.6390122147,444144654.766053,3126578551.429313,119.9250167563613,844.2181643900286
2011,Maryland,SECstPlain,3302126,2996518.500492753,2904480329.588556,1788366800.9608796,969.2849649054186,596.8148705462013
2011,Massachusetts,NorthEast,5200632,4701277.692605443,705528144.574339,6146126947.312518,150.07157430501326,1307.3311872173927
2011,Michigan,EastHghlnds,2992812,2725248.087381696,219165930.79467374,1412669450.695643,80.42054292577788,518.3636151279264
2011,Minnesota,EastHghlnds,3911478,3522909.726259211,261729256.23906994,1613241776.379111,74.29348935290096,457.92878663743846
2011,Mississippi,SEPlains,2642340,2379312.1826687614,12231731149.831411,195750231894.08945,5140.8685413074545,82271.77304431137
2011,Missouri,CntlPlains,2187235,1977042.006342196,266262540.63827926,1037316884.0913845,134.67722981308938,524.6812565255332
2011,Montana,WestMnts,1828684,1721060.3573724835,392615260.7203915,3230502610.948566,228.12405098900263,1877.0420206996837
2011,Nebraska,CntlPlains,1555596,1396895.7164631612,117203021.43639472,747539737.0104221,83.90248467018303,535.1435530943846
2011,Nevada,WestXeric,2696795,2420083.4523678822,7638578244.04254,88706293828.45532,3156.328446677624,36654.229316622295
2011,New Hampshire,NorthEast,3203667,2983056.376473381,424477092.7681488,2817120508.636415,142.2960344014593,944.3738746791174
2011,New Jersey,NorthEast,3711655,3307250.010467958,443179648.161332,3236510244.9650164,134.00246330292535,978.6106991370355
2011,New Mexico,WestXeric,2684702,2512996.7566994224,12444610779.780539,145295458922.65765,4952.099817321423,57817.60702050772
2011,New York,NorthEast,2654502,2531749.858726984,649136122.7802098,4715038322.911371,256.3982063799181,1862.3634189841289
2011,North Carolina,SECstPlain,2496901,2207241.015257334,1525216126.2721853,1221658345.4782562,691.0057015655656,553.4775482304218
2011,North Dakota,WestPlains,3405997,3064352.3606314664,166225341.60136944,668170123.0879254,54.244852431760044,218.04611364935744
2011,Ohio,EastHghlnds,3465835,3231505.482383039,327112698.6073322,1810656251.8104503,101.22610046327587,560.313532401994
2011,Oklahoma,SEPlains,4272870,3978436.5778455175,15421055001.906061,167019753774.13245,3876.1595667454826,41981.25331548714
2011,Oregon,WestMnts,1576095,1480253.9394664033,172946236.82033166,1214148302.8399558,116.83551869666005,820.2297392821854
2011,Pennsylvania,NorthEast,4126079,3887338.7332829903,586314495.2605648,4937373849.711149,150.82670574617052,1270.1167015464507
2011,Rhode Island,NorthEast,1689040,1454144.5923865582,362035764.9109772,2475480654.5506196,248.9682022038813,1702.3621086317376
2011,South Carolina,SECstPlain,2977208,2765808.683613961,4294790938.009641,1693469948.9851604,1552.8156243973556,612.2874510511614
2011,South Dakota,WestPlains,1580030,1490321.6612538993,79374041.59682103,374065146.94080216,53.25967115719083,250.99624910912058
2011,Tennessee,EastHghlnds,3195281,2792901.5898411083,218942776.25582114,1235076004.7964118,78.3925853500184,442.21966477045714
2011,Texas,SEPlains,4969553,4609709.817397316,10656230060.077845,108787693779.51926,2311.6921633245993,23599.683730404915
2011,Utah,WestXeric,3159833,2891367.9212997053,8611205223.336248,94356704902.5632,2978.2460958705683,32633.93226696266
2011,Vermont,NorthEast,2950694,2609050.5041661975,481505491.3907535,3961710709.874318,184.55200105244165,1518.4492226379516
2011,Virginia,SECstPlain,3640719,3424349.008939207,1850190746.751604,1823382245.6040807,540.3043737427789,532.4755861170024
2011,Washington,WestMnts,2641334,2435337.8611441515,273138598.4650248,2122358284.0654187,112.15634710195856,871.4841246168237
2011,West Virginia,SECstPlain,4617698,4201781.232248961,8617826137.15935,3392088755.541846,2050.9935336511426,807.2978025384402
2011,Wisconsin,EastHghlnds,3583891,3362821.7508369293,351851965.6480132,2027221274.3165565,104.62997795242798,602.8334013873996
2011,Wyoming,WestMnts,2551748,2257879.229954443,411124461.52161145,3030511553.394518,182.08434537479965,1342.1938220564898
2012,Alabama,SEPlains,3162985,2831123.5395804285,2298565409.5690722,20031994929.75228,811.8915961928383,7075.634337285407
2012,Arizona,WestXeric,2040797,1875113.7580009317,10131060614.59517,146862682971.95404,5402.9045285209495,78322.01238207813
2012,Arkansas,SEPlains,2426086,2162946.0591073446,6863484983.208015,95392449273.19417,3173.2113495426693,44103.01813655166
2012,California,WestXeric,1776035,1564553.452201119,6990317709.383763,73480537838.79984,4467.931536343047,46965.82129260108
2012,Colorado,WestMnts,2105699,1917315.0062935608,323463065.1157391,2470952702.723278,168.70627103734958,1288.7567742454469
2012,Connecticut,NorthEast,4712371,4337775.22279086,815138233.5772405,5709134766.517086,187.9161993674704,1316.1435236480313
2012,Delaware,SECstPlain,969995,922932.2766870194,784458310.3943646,512286527.9991076,849.9630256840466,555.0640506777204
2012,Florida,SECstPlain,2440480,2348504.9487676807,5031682255.080065,1772904159.8470001,2142.5044293478345,754.9075682285819
2012,Georgia,SECstPlain,3273408,3066100.554351602,7481179294.005789,1968297050.5019536,2439.9654092844507,641.9545007121253
2012,Idaho,WestMnts,1188049,1058819.0726991976,212834116.3548664,1796668334.9359891,201.01084485784563,1696.8605697249363
2012,Illinois,CntlPlains,2255358,2045485.7360998746,129152984.13777731,958527916.6845278,63.14049609753484,468.6065024888181
2012,Indiana,CntlPlains,4629425,4292947.916290364,355612138.75657463,1916916721.724934,82.83635061285983,446.52689925513613
2012,Iowa,CntlPlains,3913783,3504214.699360118,362226365.00055593,1787953885.247168,103.36877048849198,510.22954888399244
2012,Kansas,CntlPlains,1034026,979476.1748562211,80599788.13906382,494206429.84867084,82.28866633830597,504.5619715264807
2012,Kentucky,EastHghlnds,3125279,2871268.982099618,374992876.34733504,2287746863.6236672,130.60179268649404,796.7720467452515
2012,Louisiana,SEPlains,1592205,1382374.4894944646,1193640867.56148,6671159130.940117,863.4714229991291,4825.869676877331
2012,Maine,NorthEast,1988374,1857168.2386124511,471603165.60362333,4184799098.189946,253.93669555536493,2253.3225645278867
2012,Maryland,SECstPlain,2513511,2317953.260618874,6244644996.027912,1502247636.3330142,2694.0340437928608,648.0922898039483
2012,Massachusetts,NorthEast,4149266,3741662.347265154,692620569.8649938,5863125395.162573,185.11038826665967,1566.9840971748915
2012,Michigan,EastHghlnds,2756077,2442393.8750302093,147564264.0265264,1337787918.2534783,60.41788162636185,547.73635486493
2012,Minnesota,EastHghlnds,2824922,2562619.7054681606,248219440.4581129,1193354838.9185376,96.86159828103176,465.6776955129695
2012,Mississippi,SEPlains,4658054,4260963.374883005,12174771888.727564,170468677918.4951,2857.281515371357,40007.074203771044
2012,Missouri,CntlPlains,1346563,1232360.076782507,75534749.27977821,562225598.7667047,61.292759074918465,456.21860798556935
2012,Montana,WestMnts,3404516,3141626.7047245395,372070756.058141,3281785087.9660974,118.43251634530668,1044.6133154619486
2012,Nebraska,CntlPlains,3034651,2802996.9484501816,230696918.25495845,1609774826.5851204,82.30366372054532,574.3048801659198
2012,Nevada,WestXeric,3052195,2777818.8391393013,6755530829.7607,102910112549.17456,2431.9551493335975,37047.09288423609
2012,New Hampshire,NorthEast,1275289,1148890.747608579,210922054.9137438,1519570879.107765,183.58756509509624,1322.641758818894
2012,New Jersey,NorthEast,1410692,1287925.687603622,147117345.58158875,1005039041.0241328,114.22813210234399,780.3548377811751
2012,New Mexico,WestXeric,2059716,1951296.727576483,3002146101.379687,46171979775.75758,1538.5389925336276,23662.20325347613
2012,New York,NorthEast,3234593,3061920.495226059,278289736.06089675,1864350296.5899029,90.88731614514074,608.8826602443378
2012,North Carolina,SECstPlain,3295544,2965180.55245024,2592976462.2610044,1797575790.5958729,874.475066996622,606.2281061132917
2012,North Dakota,WestPlains,2241387,2075520.4712170903,117255638.59709981,450086931.2387855,56.494570987459745,216.85497082804173
2012,Ohio,EastHghlnds,3312239,3010246.524895951,240080034.1084497,1670265217.1071644,79.75427664242484,554.8599436270081
2012,Oklahoma,SEPlains,3740001,3306654.3381800805,9447623798.74038,117898906193.64458,2857.154946513149,35655.044082573775
2012,Oregon,WestMnts,1587968,1510872.1967649302,283732333.2817625,2089605913.9073496,187.79373522743242,1383.0461096455415
2012,Pennsylvania,NorthEast,2993233,2876014.3354066433,383331686.4249176,2376069310.4257245,133.28573564662634,826.1674085465812
2012,Rhode Island,NorthEast,3991232,3509865.163819951,730570706.2264056,4836000053.89361,208.1477983135088,1377.8307223148038
2012,South Carolina,SECstPlain,4731756,4283099.864222824,6319183780.450246,3222810007.523979,1475.3762416877182,752.4480188856778
2012,South Dakota,WestPlains,3545003,3207703.1230578106,174648966.71955264,724527525.0578434,54.446736502555396,225.87112873686775
2012,Tennessee,EastHghlnds,2294120,2174569.9581097625,224336875.87201297,1100979111.7993832,103.16378879206859,506.2973981101098
2012,Texas,SEPlains,1981211,1752713.8799169194,9540527329.215878,135166146073.16344,5443.288513050464,77118.2037307598
2012,Utah,WestXeric,2174094,2013594.8705187626,4723234708.014074,52980466962.4887,2345.67279504304,26311.383554944863
2012,Vermont,NorthEast,5007116,4571270.012230906,695980402.7293887,5149068078.790981,152.2509938960554,1126.3977111424433
2012,Virginia,SECstPlain,4697099,4243722.733816714,6754736631.600626,2905882795.2956676,1591.700743730154,684.7485044533478
2012,Washington,WestMnts,3469329,3173571.69716566,490469635.8068304,3683438660.410167,154.54815035213238,1160.660294424693
2012,West Virginia,SECstPlain,2835589,2684100.830406568,5119553315.930665,1881164725.022223,1907.3625170613252,700.8547159300562
2012,Wisconsin,EastHghlnds,3780566,3487383.876943457,293875679.52368593,2054021301.0277698,84.26823369420846,588.9862927358694
2012,Wyoming,WestMnts,3911013,3579539.176523453,262607799.1097713,1866725669.8491108,73.3635773096422,521.4988795463125
2013,Alabama,SEPlains,5019914,4529755.037332333,11891570452.16407,145558311456.17603,2625.2127000596624,32133.81524090061
2013,Arizona,WestXeric,2627709,2458046.443280115,7623135098.927158,93567970372.4334,3101.298236153156,38065.9896106652
2013,Arkansas,SEPlains,4840530,4513900.596594129,10644418624.128563,107498227435.6274,2358.1420096313354,23814.930155249316
2013,California,WestXeric,5661615,5181578.966044223,15367487914.388046,190613086859.19492,2965.7924765971597,36786.67991133885
2013,Colorado,WestMnts,2464317,2243922.6691592373,454062270.1119261,4083890712.1893654,202.35201344173598,1819.978365707021
2013,Connecticut,NorthEast,2473417,2297713.407106411,274984604.3072016,2882318224.8455467,119.67750349400586,1254.4289535548946
2013,Delaware,SECstPlain,3379986,3092320.411596799,4350108625.26806,2386344924.028408,1406.7457592538963,771.7004082368546
2013,Florida,SECstPlain,3004254,2733392.8128447123,4896560039.959646,1885034500.5738,1791.385422889025,689.6317615659478
2013,Georgia,SECstPlain,4089150,3728387.843957801,5130793486.935377,2349989271.0742517,1376.142639036415,630.296355804997
2013,Idaho,WestMnts,2879511,2618161.06201428,474746779.0099342,4150218114.5314827,181.32833227788063,1585.1653187976588
2013,Illinois,CntlPlains,3435538,3199194.4340586867,299299321.2032056,1525949114.9530504,93.5545892481117,476.97917285294267
2013,Indiana,CntlPlains,3899421,3550506.8771365727,342528752.96707493,2197676469.035138,96.47319800245505,618.9754153659122
2013,Iowa,CntlPlains,3714474,3325423.1638073884,248136432.36580092,1542014909.2851598,74.61800202344811,463.704868020362
2013,Kansas,CntlPlains,2368024,2130716.9431794924,378715704.6355838,2155565614.8367834,177.7409739232926,1011.6621176439379
2013,Kentucky,EastHghlnds,2730480,2489044.8867492834,323248585.6740211,1905749346.5084784,129.86852402496723,765.6548729410041
2013,Louisiana,SEPlains,2525394,2303578.975869923,4614960829.774017,40197664430.90381,2003.387284792884,17450.091727688032
2013,Maine,NorthEast,2443776,2163127.951925315,330078368.2311547,2295617284.095291,152.59308536851228,1061.248957581105
2013,Maryland,SECstPlain,3346246,3178984.6958296048,4614021193.130917,1676069824.8677607,1451.4134651808436,527.2343170027009
2013,Massachusetts,NorthEast,3729265,3248893.305006651,381255329.94546944,2954620909.310407,117.34929225220861,909.4238043327675
2013,Michigan,EastHghlnds,3328652,2955144.899414102,267091190.43031684,1592987957.6238396,90.3817577551853,539.0557863811251
2013,Minnesota,EastHghlnds,5259749,4566633.722522577,412081703.4319841,2456077835.476443,90.23752034230435,537.831143181705
2013,Mississippi,SEPlains,3835249,3590412.912609222,10985915465.38039,160168341792.40503,3059.7916542687326,44610.00606083706
2013,Missouri,CntlPlains,2876090,2583747.7697073696,288958481.44368297,1741794049.9084563,111.83695437748162,674.1347086313029
2013,Montana,WestMnts,4511133,4301409.049317797,419128114.50781596,2798059119.767372,97.43972491393016,650.4982641004915
2013,Nebraska,CntlPlains,4627501,4147967.110181515,371084964.1369194,1979342794.4146578,89.46188681825896,477.1838208543659
2013,Nevada,WestXeric,2954460,2619229.9914689027,3273277996.544831,26995233307.03254,1249.7100320346929,10306.553221732627
2013,New Hampshire,NorthEast,4713217,4132818.471025588,693906376.5937986,4743787629.668037,167.90148937308658,1147.833533683088
2013,New Jersey,NorthEast,3634753,3478060.635110039,509575300.02366996,3483605912.2965612,146.51133303417754,1001.5943589742353
2013,New Mexico,WestXeric,3465025,3243638.085262521,3045329701.5192823,20077463582.004627,938.862358089747,6189.797706848566
2013,New York,NorthEast,2995343,2762639.976582231,385490684.7065984,3080840130.4876776,139.53706888130384,1115.1797398874623
2013,North Carolina,SECstPlain,2338839,2093487.4370882902,2231792854.6492734,1180949033.5226865,1066.0646035465797,564.1060999941799
2013,North Dakota,WestPlains,3135102,2973166.1207923414,233869181.3786095,935053061.3975447,78.65997790809077,314.49741568707077
2013,Ohio,EastHghlnds,3615588,3307612.293742189,245631086.24159795,1543066223.9791193,74.26235738279173,466.51967853019266
2013,Oklahoma,SEPlains,1761661,1567353.6523191629,6901149131.703614,81619753511.12125,4403.0580599931645,52074.880095089655
2013,Oregon,WestMnts,4527378,4263549.2536427565,485622056.4777993,3648814161.1424446,113.90089045245251,855.816115651746
2013,Pennsylvania,NorthEast,3204668,3018906.209678735,306632418.4699397,2765103953.5951834,101.57070050300463,915.9290688561799
2013,Rhode Island,NorthEast,3027930,2706029.413131477,285321418.4500469,2500289779.254932,105.4391415944983,923.9699195883985
2013,South Carolina,SECstPlain,1614103,1467163.7381656945,1867143925.7421687,746715893.4284059,1272.6213694979574,508.951982661444
2013,South Dakota,WestPlains,3908238,3587431.967777198,191456328.64672154,968491551.9756904,53.368629807173576,269.96792153128285
2013,Tennessee,EastHghlnds,5691436,5299610.72795584,395225311.1766103,2811852340.927762,74.57629087581235,530.5771471280018
2013,Texas,SEPlains,1972363,1799111.1219650104,10308657787.669804,119494611022.91704,5729.861631009521,66418.69396727625
2013,Utah,WestXeric,5477059,4929281.320228769,12293978969.735332,155369095007.21185,2494.071279576465,31519.624244128376
2013,Vermont,NorthEast,2955998,2766597.287021427,470921545.4863225,4031697514.5070753,170.21687532749877,1457.2766095811799
2013,Virginia,SECstPlain,3552421,3291059.665674419,6579389113.204693,2358098580.937993,1999.1704136595815,716.5165085072259
2013,Washington,WestMnts,2084272,1979735.1243062983,219824836.98232177,1898663280.2516074,111.03749904894407,959.0491459896189
2013,West Virginia,SECstPlain,2351672,2104116.659827526,6081931208.071063,1693221426.5839343,2890.4914466907917,804.7184164792113
2013,Wisconsin,EastHghlnds,3739353,3490753.3719851524,269485859.607682,1840079581.762467,77.1999138553946,527.1296438556569
2013,Wyoming,WestMnts,2897947,2573632.978139006,273028695.6501119,2270259081.2501726,106.08688106240345,882.1223152385143
2014,Alabama,SEPlains,4294482,3975160.788166185,12248731088.432352,120978490034.83176,3081.317144427488,30433.609225311706
2014,Arizona,WestXeric,2269062,2063781.726096969,3816117276.8981314,38634634705.73672,1849.0895760159603,18720.310494658108
2014,Arkansas,SEPlains,3075738,2749810.9362535165,8527326561.245873,87263561434.3337,3101.0592214983117,31734.38591135507
2014,California,WestXeric,1411113,1325090.6638469535,4329769794.197396,50688861583.90903,3267.5272057440743,38253.1271005646
2014,Colorado,WestMnts,4016234,3590973.468591208,565409539.7804327,3710945771.928698,157.4529983932884,1033.4094095617356
2014,Connecticut,NorthEast,3827874,3627993.079563412,694808183.3922262,4719314623.898941,191.51309502383023,1300.8058506183418
2014,Delaware,SECstPlain,3830081,3465781.038764808,1896067428.0544713,1637532325.9526944,547.082290210181,472.48579977698336
2014,Florida,SECstPlain,3232581,2997163.6825527544,4634441642.313927,2193497741.218111,1546.2757904388673,731.8578407936192
2014,Georgia,SECstPlain,3103765,2793695.921689541,4103729093.8774853,1534004288.9077692,1468.9247537705094,549.0949379988538
2014,Idaho,WestMnts,4163332,3622696.6020855475,628768720.3242159,4246045823.0373807,173.56372597203986,1172.067741083528
2014,Illinois,CntlPlains,3406575,3131179.257452476,242162488.3191577,1523576986.2879636,77.33906889641982,486.58248570781103
2014,Indiana,CntlPlains,2850854,2671060.6866776673,285820926.74474746,1698279584.0545094,107.00652672188393,635.8071879553108
2014,Iowa,CntlPlains,3330048,3059703.6552240485,415138988.2462518,1968543698.6662898,135.67947586605507,643.3772418793748
2014,Kansas,CntlPlains,2600240,2317553.5764581873,186134483.55983448,1481818131.195954,80.31507251896865,639.38894282675
2014,Kentucky,EastHghlnds,2161474,1918509.2202089408,116348582.24203706,751120356.5498996,60.645307834051366,391.5125080650364
2014,Louisiana,SEPlains,4261245,3853319.5656654174,9459654358.316809,99398431600.32118,2454.9363729408856,25795.532892210664
2014,Maine,NorthEast,4189547,3802203.4185571955,700466890.6030931,4952604335.437436,184.2265690426674,1302.5616439313965
2014,Maryland,SECstPlain,2869601,2593492.8108920767,3399088504.655145,1942458897.3520699,1310.621911261813,748.9740820542038
2014,Massachusetts,NorthEast,2016927,1863233.6182737714,431170606.3406878,4205743247.0791597,231.40984689840136,2257.2280823140427
2014,Michigan,EastHghlnds,3559113,3352587.7435288196,270069504.8475273,1832194960.4375355,80.55553665040289,546.5017176579634
2014,Minnesota,EastHghlnds,3473041,3264996.2060380112,216174332.50376028,1545485424.852478,66.20967341523568,473.3498378939572
2014,Mississippi,SEPlains,1736556,1558010.562236065,2536742709.9270434,24375454181.49062,1628.1935253932404,15645.243217418782
