Station_ID,AGGECOREGION,ENSO_Phase,Season,RAW_DIS_NEAREST_MAJ_DAM_Binary,SFD_Count,Years_in_Phase,SFD_Frequency
5288580,CntlPlains,El_Nino,Spring,Dam_Present,1,24,0.041666666666666664
5288580,CntlPlains,El_Nino,Summer,Dam_Present,1,24,0.041666666666666664
5288580,CntlPlains,La_Nina,Summer,Dam_Present,1,15,0.06666666666666667
5288580,CntlPlains,La_Nina,Winter,Dam_Present,1,15,0.06666666666666667
5288580,CntlPlains,Neutral,Spring,Dam_Present,1,5,0.2
5288580,CntlPlains,Neutral,Summer,Dam_Present,1,5,0.2
5292000,CntlPlains,El_Nino,Fall,Dam_Present,2,24,0.08333333333333333
5292000,CntlPlains,El_Nino,Spring,Dam_Present,5,24,0.20833333333333334
5292000,CntlPlains,El_Nino,Summer,Dam_Present,7,24,0.2916666666666667
5292000,CntlPlains,La_Nina,Fall,Dam_Present,3,15,0.2
5292000,CntlPlains,La_Nina,Spring,Dam_Present,3,15,0.2
5292000,CntlPlains,La_Nina,Summer,Dam_Present,3,15,0.2
5292000,CntlPlains,La_Nina,Winter,Dam_Present,1,15,0.06666666666666667
5292000,CntlPlains,Neutral,Spring,Dam_Present,1,5,0.2
5292000,CntlPlains,Neutral,Summer,Dam_Present,1,5,0.2
5294000,CntlPlains,El_Nino,Fall,Dam_Absent,6,24,0.25
5294000,CntlPlains,El_Nino,Spring,Dam_Absent,5,24,0.20833333333333334
5294000,CntlPlains,El_Nino,Summer,Dam_Absent,3,24,0.125
5294000,CntlPlains,El_Nino,Winter,Dam_Absent,2,24,0.08333333333333333
5294000,CntlPlains,La_Nina,Fall,Dam_Absent,2,15,0.13333333333333333
5294000,CntlPlains,La_Nina,Spring,Dam_Absent,2,15,0.13333333333333333
5294000,CntlPlains,La_Nina,Summer,Dam_Absent,3,15,0.2
5294000,CntlPlains,La_Nina,Winter,Dam_Absent,1,15,0.06666666666666667
5294000,CntlPlains,Neutral,Fall,Dam_Absent,2,5,0.4
5294000,CntlPlains,Neutral,Spring,Dam_Absent,1,5,0.2
5294000,CntlPlains,Neutral,Summer,Dam_Absent,2,5,0.4
5304500,CntlPlains,El_Nino,Fall,Dam_Absent,1,24,0.041666666666666664
5304500,CntlPlains,El_Nino,Spring,Dam_Absent,3,24,0.125
5304500,CntlPlains,El_Nino,Summer,Dam_Absent,2,24,0.08333333333333333
5304500,CntlPlains,La_Nina,Spring,Dam_Absent,2,15,0.13333333333333333
5304500,CntlPlains,La_Nina,Summer,Dam_Absent,1,15,0.06666666666666667
5304500,CntlPlains,La_Nina,Winter,Dam_Absent,1,15,0.06666666666666667
5304500,CntlPlains,Neutral,Spring,Dam_Absent,1,5,0.2
5304500,CntlPlains,Neutral,Summer,Dam_Absent,1,5,0.2
5311000,CntlPlains,El_Nino,Fall,Dam_Present,2,24,0.08333333333333333
5311000,CntlPlains,El_Nino,Spring,Dam_Present,6,24,0.25
5311000,CntlPlains,El_Nino,Summer,Dam_Present,4,24,0.16666666666666666
5311000,CntlPlains,El_Nino,Winter,Dam_Present,2,24,0.08333333333333333
5311000,CntlPlains,La_Nina,Fall,Dam_Present,3,15,0.2
5311000,CntlPlains,La_Nina,Spring,Dam_Present,4,15,0.26666666666666666
5311000,CntlPlains,La_Nina,Summer,Dam_Present,2,15,0.13333333333333333
5311000,CntlPlains,La_Nina,Winter,Dam_Present,2,15,0.13333333333333333
5311000,CntlPlains,Neutral,Spring,Dam_Present,1,5,0.2
5311000,CntlPlains,Neutral,Summer,Dam_Present,1,5,0.2
5313500,CntlPlains,El_Nino,Fall,Dam_Absent,3,24,0.125
5313500,CntlPlains,El_Nino,Spring,Dam_Absent,3,24,0.125
5313500,CntlPlains,El_Nino,Summer,Dam_Absent,3,24,0.125
5313500,CntlPlains,La_Nina,Fall,Dam_Absent,4,15,0.26666666666666666
5313500,CntlPlains,La_Nina,Spring,Dam_Absent,2,15,0.13333333333333333
5313500,CntlPlains,La_Nina,Summer,Dam_Absent,2,15,0.13333333333333333
5313500,CntlPlains,La_Nina,Winter,Dam_Absent,1,15,0.06666666666666667
5313500,CntlPlains,Neutral,Fall,Dam_Absent,1,5,0.2
5313500,CntlPlains,Neutral,Summer,Dam_Absent,1,5,0.2
5316580,CntlPlains,El_Nino,Fall,Dam_Absent,2,24,0.08333333333333333
5316580,CntlPlains,El_Nino,Spring,Dam_Absent,3,24,0.125
5316580,CntlPlains,El_Nino,Summer,Dam_Absent,2,24,0.08333333333333333
5316580,CntlPlains,La_Nina,Spring,Dam_Absent,1,15,0.06666666666666667
5316580,CntlPlains,La_Nina,Summer,Dam_Absent,1,15,0.06666666666666667
5316580,CntlPlains,La_Nina,Winter,Dam_Absent,1,15,0.06666666666666667
5316580,CntlPlains,Neutral,Spring,Dam_Absent,1,5,0.2
5316580,CntlPlains,Neutral,Summer,Dam_Absent,1,5,0.2
5317000,CntlPlains,El_Nino,Fall,Dam_Absent,1,24,0.041666666666666664
5317000,CntlPlains,El_Nino,Spring,Dam_Absent,5,24,0.20833333333333334
5317000,CntlPlains,El_Nino,Summer,Dam_Absent,3,24,0.125
5317000,CntlPlains,La_Nina,Fall,Dam_Absent,2,15,0.13333333333333333
5317000,CntlPlains,La_Nina,Spring,Dam_Absent,4,15,0.26666666666666666
5317000,CntlPlains,La_Nina,Summer,Dam_Absent,1,15,0.06666666666666667
5317000,CntlPlains,Neutral,Spring,Dam_Absent,2,5,0.4
5317000,CntlPlains,Neutral,Summer,Dam_Absent,2,5,0.4
5319500,CntlPlains,El_Nino,Fall,Dam_Absent,1,24,0.041666666666666664
5319500,CntlPlains,El_Nino,Spring,Dam_Absent,2,24,0.08333333333333333
5319500,CntlPlains,El_Nino,Summer,Dam_Absent,4,24,0.16666666666666666
5319500,CntlPlains,La_Nina,Fall,Dam_Absent,1,15,0.06666666666666667
5319500,CntlPlains,La_Nina,Summer,Dam_Absent,3,15,0.2
5319500,CntlPlains,Neutral,Fall,Dam_Absent,1,5,0.2
5320000,CntlPlains,El_Nino,Spring,Dam_Present,5,24,0.20833333333333334
5320000,CntlPlains,El_Nino,Summer,Dam_Present,7,24,0.2916666666666667
5320000,CntlPlains,El_Nino,Winter,Dam_Present,1,24,0.041666666666666664
5320000,CntlPlains,La_Nina,Fall,Dam_Present,4,15,0.26666666666666666
5320000,CntlPlains,La_Nina,Spring,Dam_Present,3,15,0.2
5320000,CntlPlains,La_Nina,Summer,Dam_Present,1,15,0.06666666666666667
5320000,CntlPlains,Neutral,Fall,Dam_Present,1,5,0.2
5320000,CntlPlains,Neutral,Spring,Dam_Present,1,5,0.2
5320000,CntlPlains,Neutral,Summer,Dam_Present,1,5,0.2
5320500,CntlPlains,El_Nino,Spring,Dam_Absent,2,24,0.08333333333333333
5320500,CntlPlains,El_Nino,Summer,Dam_Absent,7,24,0.2916666666666667
5320500,CntlPlains,La_Nina,Fall,Dam_Absent,3,15,0.2
5320500,CntlPlains,La_Nina,Spring,Dam_Absent,4,15,0.26666666666666666
5320500,CntlPlains,La_Nina,Summer,Dam_Absent,3,15,0.2
5320500,CntlPlains,Neutral,Spring,Dam_Absent,1,5,0.2
5320500,CntlPlains,Neutral,Summer,Dam_Absent,1,5,0.2
5325000,CntlPlains,El_Nino,Fall,Dam_Present,1,24,0.041666666666666664
5325000,CntlPlains,El_Nino,Summer,Dam_Present,1,24,0.041666666666666664
5325000,CntlPlains,La_Nina,Spring,Dam_Present,2,15,0.13333333333333333
5325000,CntlPlains,La_Nina,Summer,Dam_Present,1,15,0.06666666666666667
5325000,CntlPlains,Neutral,Summer,Dam_Present,1,5,0.2
5330000,CntlPlains,El_Nino,Spring,Dam_Absent,3,24,0.125
5330000,CntlPlains,El_Nino,Summer,Dam_Absent,5,24,0.20833333333333334
5330000,CntlPlains,El_Nino,Winter,Dam_Absent,1,24,0.041666666666666664
5330000,CntlPlains,La_Nina,Spring,Dam_Absent,2,15,0.13333333333333333
5330000,CntlPlains,La_Nina,Summer,Dam_Absent,2,15,0.13333333333333333
5330000,CntlPlains,La_Nina,Winter,Dam_Absent,1,15,0.06666666666666667
5330000,CntlPlains,Neutral,Spring,Dam_Absent,1,5,0.2
5330000,CntlPlains,Neutral,Summer,Dam_Absent,2,5,0.4
5330920,CntlPlains,El_Nino,Spring,Dam_Absent,1,24,0.041666666666666664
5330920,CntlPlains,El_Nino,Summer,Dam_Absent,1,24,0.041666666666666664
5330920,CntlPlains,La_Nina,Summer,Dam_Absent,1,15,0.06666666666666667
5330920,CntlPlains,Neutral,Spring,Dam_Absent,1,5,0.2
5330920,CntlPlains,Neutral,Summer,Dam_Absent,1,5,0.2
5331833,MxWdShld,El_Nino,Fall,Dam_Absent,3,24,0.125
5331833,MxWdShld,El_Nino,Spring,Dam_Absent,4,24,0.16666666666666666
5331833,MxWdShld,El_Nino,Summer,Dam_Absent,4,24,0.16666666666666666
5331833,MxWdShld,El_Nino,Winter,Dam_Absent,1,24,0.041666666666666664
5331833,MxWdShld,La_Nina,Fall,Dam_Absent,4,15,0.26666666666666666
5331833,MxWdShld,La_Nina,Spring,Dam_Absent,1,15,0.06666666666666667
5331833,MxWdShld,La_Nina,Summer,Dam_Absent,4,15,0.26666666666666666
5331833,MxWdShld,La_Nina,Winter,Dam_Absent,3,15,0.2
5331833,MxWdShld,Neutral,Fall,Dam_Absent,1,5,0.2
5331833,MxWdShld,Neutral,Spring,Dam_Absent,1,5,0.2
5337400,MxWdShld,El_Nino,Fall,Dam_Present,1,24,0.041666666666666664
5337400,MxWdShld,El_Nino,Spring,Dam_Present,1,24,0.041666666666666664
5337400,MxWdShld,El_Nino,Summer,Dam_Present,2,24,0.08333333333333333
5337400,MxWdShld,La_Nina,Fall,Dam_Present,1,15,0.06666666666666667
5337400,MxWdShld,La_Nina,Summer,Dam_Present,2,15,0.13333333333333333
5338500,CntlPlains,El_Nino,Fall,Dam_Present,1,24,0.041666666666666664
5338500,CntlPlains,El_Nino,Spring,Dam_Present,7,24,0.2916666666666667
5338500,CntlPlains,El_Nino,Summer,Dam_Present,4,24,0.16666666666666666
5338500,CntlPlains,El_Nino,Winter,Dam_Present,2,24,0.08333333333333333
5338500,CntlPlains,La_Nina,Fall,Dam_Present,4,15,0.26666666666666666
5338500,CntlPlains,La_Nina,Spring,Dam_Present,3,15,0.2
5338500,CntlPlains,La_Nina,Summer,Dam_Present,1,15,0.06666666666666667
5338500,CntlPlains,La_Nina,Winter,Dam_Present,3,15,0.2
5338500,CntlPlains,Neutral,Fall,Dam_Present,1,5,0.2
5338500,CntlPlains,Neutral,Summer,Dam_Present,1,5,0.2
5338500,CntlPlains,Neutral,Winter,Dam_Present,1,5,0.2
5353800,CntlPlains,El_Nino,Fall,Dam_Absent,2,24,0.08333333333333333
5353800,CntlPlains,El_Nino,Spring,Dam_Absent,8,24,0.3333333333333333
5353800,CntlPlains,El_Nino,Summer,Dam_Absent,9,24,0.375
5353800,CntlPlains,El_Nino,Winter,Dam_Absent,1,24,0.041666666666666664
5353800,CntlPlains,La_Nina,Fall,Dam_Absent,4,15,0.26666666666666666
5353800,CntlPlains,La_Nina,Spring,Dam_Absent,1,15,0.06666666666666667
5353800,CntlPlains,La_Nina,Summer,Dam_Absent,4,15,0.26666666666666666
5353800,CntlPlains,La_Nina,Winter,Dam_Absent,2,15,0.13333333333333333
5353800,CntlPlains,Neutral,Summer,Dam_Absent,2,5,0.4
5353800,CntlPlains,Neutral,Winter,Dam_Absent,1,5,0.2
5355200,CntlPlains,El_Nino,Fall,Dam_Absent,2,24,0.08333333333333333
5355200,CntlPlains,El_Nino,Spring,Dam_Absent,4,24,0.16666666666666666
5355200,CntlPlains,El_Nino,Summer,Dam_Absent,7,24,0.2916666666666667
5355200,CntlPlains,La_Nina,Fall,Dam_Absent,6,15,0.4
5355200,CntlPlains,La_Nina,Spring,Dam_Absent,2,15,0.13333333333333333
5355200,CntlPlains,La_Nina,Summer,Dam_Absent,6,15,0.4
5355200,CntlPlains,La_Nina,Winter,Dam_Absent,3,15,0.2
5355200,CntlPlains,Neutral,Fall,Dam_Absent,2,5,0.4
5355200,CntlPlains,Neutral,Spring,Dam_Absent,1,5,0.2
5355200,CntlPlains,Neutral,Summer,Dam_Absent,1,5,0.2
5359500,MxWdShld,El_Nino,Fall,Dam_Present,1,24,0.041666666666666664
5359500,MxWdShld,El_Nino,Spring,Dam_Present,1,24,0.041666666666666664
5359500,MxWdShld,El_Nino,Winter,Dam_Present,2,24,0.08333333333333333
5359500,MxWdShld,La_Nina,Fall,Dam_Present,2,15,0.13333333333333333
5359500,MxWdShld,La_Nina,Spring,Dam_Present,1,15,0.06666666666666667
5359500,MxWdShld,La_Nina,Summer,Dam_Present,1,15,0.06666666666666667
5359500,MxWdShld,La_Nina,Winter,Dam_Present,1,15,0.06666666666666667
5407470,CntlPlains,El_Nino,Fall,Dam_Absent,6,24,0.25
5407470,CntlPlains,El_Nino,Spring,Dam_Absent,11,24,0.4583333333333333
5407470,CntlPlains,El_Nino,Summer,Dam_Absent,7,24,0.2916666666666667
5407470,CntlPlains,El_Nino,Winter,Dam_Absent,2,24,0.08333333333333333
5407470,CntlPlains,Neutral,Fall,Dam_Absent,1,5,0.2
5407470,CntlPlains,Neutral,Summer,Dam_Absent,3,5,0.6
5407470,CntlPlains,Neutral,Winter,Dam_Absent,1,5,0.2
5408000,CntlPlains,El_Nino,Fall,Dam_Absent,8,24,0.3333333333333333
5408000,CntlPlains,El_Nino,Spring,Dam_Absent,12,24,0.5
5408000,CntlPlains,El_Nino,Summer,Dam_Absent,16,24,0.6666666666666666
5408000,CntlPlains,El_Nino,Winter,Dam_Absent,3,24,0.125
5408000,CntlPlains,La_Nina,Fall,Dam_Absent,8,15,0.5333333333333333
5408000,CntlPlains,La_Nina,Spring,Dam_Absent,4,15,0.26666666666666666
5408000,CntlPlains,La_Nina,Summer,Dam_Absent,3,15,0.2
5408000,CntlPlains,La_Nina,Winter,Dam_Absent,3,15,0.2
5408000,CntlPlains,Neutral,Fall,Dam_Absent,2,5,0.4
5408000,CntlPlains,Neutral,Spring,Dam_Absent,1,5,0.2
5408000,CntlPlains,Neutral,Summer,Dam_Absent,4,5,0.8
5408000,CntlPlains,Neutral,Winter,Dam_Absent,1,5,0.2
5412500,CntlPlains,El_Nino,Fall,Dam_Absent,7,24,0.2916666666666667
5412500,CntlPlains,El_Nino,Spring,Dam_Absent,11,24,0.4583333333333333
5412500,CntlPlains,El_Nino,Summer,Dam_Absent,6,24,0.25
5412500,CntlPlains,El_Nino,Winter,Dam_Absent,1,24,0.041666666666666664
5412500,CntlPlains,La_Nina,Fall,Dam_Absent,1,15,0.06666666666666667
5412500,CntlPlains,La_Nina,Spring,Dam_Absent,5,15,0.3333333333333333
5412500,CntlPlains,La_Nina,Summer,Dam_Absent,6,15,0.4
5412500,CntlPlains,La_Nina,Winter,Dam_Absent,3,15,0.2
5412500,CntlPlains,Neutral,Fall,Dam_Absent,3,5,0.6
5412500,CntlPlains,Neutral,Summer,Dam_Absent,1,5,0.2
5418400,CntlPlains,El_Nino,Fall,Dam_Present,3,24,0.125
5418400,CntlPlains,El_Nino,Spring,Dam_Present,6,24,0.25
5418400,CntlPlains,El_Nino,Summer,Dam_Present,3,24,0.125
5418400,CntlPlains,El_Nino,Winter,Dam_Present,2,24,0.08333333333333333
5418400,CntlPlains,La_Nina,Fall,Dam_Present,3,15,0.2
5418400,CntlPlains,La_Nina,Spring,Dam_Present,1,15,0.06666666666666667
5418400,CntlPlains,La_Nina,Summer,Dam_Present,3,15,0.2
5418400,CntlPlains,La_Nina,Winter,Dam_Present,2,15,0.13333333333333333
5418400,CntlPlains,Neutral,Fall,Dam_Present,2,5,0.4
5418400,CntlPlains,Neutral,Summer,Dam_Present,2,5,0.4
5424000,CntlPlains,El_Nino,Fall,Dam_Present,1,24,0.041666666666666664
5424000,CntlPlains,El_Nino,Spring,Dam_Present,1,24,0.041666666666666664
5424000,CntlPlains,El_Nino,Summer,Dam_Present,1,24,0.041666666666666664
5424000,CntlPlains,La_Nina,Summer,Dam_Present,1,15,0.06666666666666667
5424000,CntlPlains,La_Nina,Winter,Dam_Present,1,15,0.06666666666666667
5455500,CntlPlains,El_Nino,Fall,Dam_Present,4,24,0.16666666666666666
5455500,CntlPlains,El_Nino,Spring,Dam_Present,12,24,0.5
5455500,CntlPlains,El_Nino,Summer,Dam_Present,10,24,0.4166666666666667
5455500,CntlPlains,El_Nino,Winter,Dam_Present,1,24,0.041666666666666664
5455500,CntlPlains,La_Nina,Fall,Dam_Present,2,15,0.13333333333333333
5455500,CntlPlains,La_Nina,Spring,Dam_Present,2,15,0.13333333333333333
5455500,CntlPlains,La_Nina,Summer,Dam_Present,1,15,0.06666666666666667
5455500,CntlPlains,La_Nina,Winter,Dam_Present,3,15,0.2
5455500,CntlPlains,Neutral,Fall,Dam_Present,3,5,0.6
5455500,CntlPlains,Neutral,Summer,Dam_Present,1,5,0.2
5455700,CntlPlains,El_Nino,Fall,Dam_Absent,4,24,0.16666666666666666
5455700,CntlPlains,El_Nino,Spring,Dam_Absent,7,24,0.2916666666666667
5455700,CntlPlains,El_Nino,Summer,Dam_Absent,5,24,0.20833333333333334
5455700,CntlPlains,El_Nino,Winter,Dam_Absent,3,24,0.125
5455700,CntlPlains,La_Nina,Fall,Dam_Absent,4,15,0.26666666666666666
5455700,CntlPlains,La_Nina,Spring,Dam_Absent,3,15,0.2
5455700,CntlPlains,La_Nina,Summer,Dam_Absent,5,15,0.3333333333333333
5455700,CntlPlains,La_Nina,Winter,Dam_Absent,5,15,0.3333333333333333
5455700,CntlPlains,Neutral,Spring,Dam_Absent,1,5,0.2
5455700,CntlPlains,Neutral,Summer,Dam_Absent,1,5,0.2
5455700,CntlPlains,Neutral,Winter,Dam_Absent,1,5,0.2
5457000,CntlPlains,El_Nino,Fall,Dam_Absent,2,24,0.08333333333333333
5457000,CntlPlains,El_Nino,Spring,Dam_Absent,10,24,0.4166666666666667
5457000,CntlPlains,El_Nino,Summer,Dam_Absent,9,24,0.375
5457000,CntlPlains,El_Nino,Winter,Dam_Absent,2,24,0.08333333333333333
5457000,CntlPlains,La_Nina,Fall,Dam_Absent,6,15,0.4
5457000,CntlPlains,La_Nina,Spring,Dam_Absent,3,15,0.2
5457000,CntlPlains,La_Nina,Summer,Dam_Absent,6,15,0.4
5457000,CntlPlains,La_Nina,Winter,Dam_Absent,4,15,0.26666666666666666
5457000,CntlPlains,Neutral,Fall,Dam_Absent,1,5,0.2
5457000,CntlPlains,Neutral,Spring,Dam_Absent,2,5,0.4
5457000,CntlPlains,Neutral,Summer,Dam_Absent,1,5,0.2
5457000,CntlPlains,Neutral,Winter,Dam_Absent,1,5,0.2
5457700,CntlPlains,El_Nino,Fall,Dam_Absent,5,24,0.20833333333333334
5457700,CntlPlains,El_Nino,Spring,Dam_Absent,8,24,0.3333333333333333
5457700,CntlPlains,El_Nino,Summer,Dam_Absent,10,24,0.4166666666666667
5457700,CntlPlains,El_Nino,Winter,Dam_Absent,3,24,0.125
5457700,CntlPlains,La_Nina,Fall,Dam_Absent,2,15,0.13333333333333333
5457700,CntlPlains,La_Nina,Spring,Dam_Absent,2,15,0.13333333333333333
5457700,CntlPlains,La_Nina,Summer,Dam_Absent,2,15,0.13333333333333333
5457700,CntlPlains,Neutral,Spring,Dam_Absent,2,5,0.4
5458300,CntlPlains,El_Nino,Spring,Dam_Absent,4,24,0.16666666666666666
5458300,CntlPlains,El_Nino,Summer,Dam_Absent,1,24,0.041666666666666664
5458300,CntlPlains,La_Nina,Fall,Dam_Absent,3,15,0.2
5458300,CntlPlains,La_Nina,Spring,Dam_Absent,2,15,0.13333333333333333
5458300,CntlPlains,La_Nina,Summer,Dam_Absent,1,15,0.06666666666666667
5458300,CntlPlains,La_Nina,Winter,Dam_Absent,2,15,0.13333333333333333
5458300,CntlPlains,Neutral,Spring,Dam_Absent,1,5,0.2
5458300,CntlPlains,Neutral,Summer,Dam_Absent,1,5,0.2
5458500,CntlPlains,El_Nino,Fall,Dam_Absent,2,24,0.08333333333333333
5458500,CntlPlains,El_Nino,Spring,Dam_Absent,5,24,0.20833333333333334
5458500,CntlPlains,El_Nino,Summer,Dam_Absent,6,24,0.25
5458500,CntlPlains,El_Nino,Winter,Dam_Absent,2,24,0.08333333333333333
5458500,CntlPlains,La_Nina,Fall,Dam_Absent,5,15,0.3333333333333333
5458500,CntlPlains,La_Nina,Spring,Dam_Absent,3,15,0.2
5458500,CntlPlains,La_Nina,Summer,Dam_Absent,3,15,0.2
5458500,CntlPlains,La_Nina,Winter,Dam_Absent,2,15,0.13333333333333333
5458500,CntlPlains,Neutral,Spring,Dam_Absent,2,5,0.4
5459500,CntlPlains,El_Nino,Fall,Dam_Absent,1,24,0.041666666666666664
5459500,CntlPlains,El_Nino,Spring,Dam_Absent,5,24,0.20833333333333334
5459500,CntlPlains,El_Nino,Summer,Dam_Absent,5,24,0.20833333333333334
5459500,CntlPlains,El_Nino,Winter,Dam_Absent,1,24,0.041666666666666664
5459500,CntlPlains,La_Nina,Fall,Dam_Absent,4,15,0.26666666666666666
5459500,CntlPlains,La_Nina,Spring,Dam_Absent,2,15,0.13333333333333333
5459500,CntlPlains,La_Nina,Summer,Dam_Absent,5,15,0.3333333333333333
5459500,CntlPlains,La_Nina,Winter,Dam_Absent,4,15,0.26666666666666666
5459500,CntlPlains,Neutral,Spring,Dam_Absent,3,5,0.6
5462000,CntlPlains,El_Nino,Fall,Dam_Absent,1,24,0.041666666666666664
5462000,CntlPlains,El_Nino,Spring,Dam_Absent,7,24,0.2916666666666667
5462000,CntlPlains,El_Nino,Summer,Dam_Absent,6,24,0.25
5462000,CntlPlains,La_Nina,Fall,Dam_Absent,2,15,0.13333333333333333
5462000,CntlPlains,La_Nina,Spring,Dam_Absent,3,15,0.2
5462000,CntlPlains,La_Nina,Winter,Dam_Absent,2,15,0.13333333333333333
5462000,CntlPlains,Neutral,Spring,Dam_Absent,2,5,0.4
5476500,CntlPlains,El_Nino,Spring,Dam_Absent,2,24,0.08333333333333333
5476500,CntlPlains,El_Nino,Summer,Dam_Absent,1,24,0.041666666666666664
5476750,CntlPlains,El_Nino,Spring,Dam_Absent,5,24,0.20833333333333334
5476750,CntlPlains,El_Nino,Summer,Dam_Absent,6,24,0.25
5476750,CntlPlains,El_Nino,Winter,Dam_Absent,3,24,0.125
5476750,CntlPlains,La_Nina,Fall,Dam_Absent,1,15,0.06666666666666667
5476750,CntlPlains,La_Nina,Spring,Dam_Absent,2,15,0.13333333333333333
5476750,CntlPlains,La_Nina,Summer,Dam_Absent,2,15,0.13333333333333333
5476750,CntlPlains,Neutral,Spring,Dam_Absent,2,5,0.4
5476750,CntlPlains,Neutral,Summer,Dam_Absent,1,5,0.2
5479000,CntlPlains,El_Nino,Spring,Dam_Absent,6,24,0.25
5479000,CntlPlains,El_Nino,Summer,Dam_Absent,2,24,0.08333333333333333
5479000,CntlPlains,El_Nino,Winter,Dam_Absent,1,24,0.041666666666666664
5479000,CntlPlains,La_Nina,Fall,Dam_Absent,6,15,0.4
5479000,CntlPlains,La_Nina,Spring,Dam_Absent,1,15,0.06666666666666667
5479000,CntlPlains,La_Nina,Summer,Dam_Absent,3,15,0.2
5479000,CntlPlains,La_Nina,Winter,Dam_Absent,3,15,0.2
5479000,CntlPlains,Neutral,Spring,Dam_Absent,2,5,0.4
5479000,CntlPlains,Neutral,Winter,Dam_Absent,1,5,0.2
5480500,CntlPlains,El_Nino,Spring,Dam_Absent,5,24,0.20833333333333334
5480500,CntlPlains,El_Nino,Summer,Dam_Absent,7,24,0.2916666666666667
5480500,CntlPlains,El_Nino,Winter,Dam_Absent,1,24,0.041666666666666664
5480500,CntlPlains,La_Nina,Fall,Dam_Absent,1,15,0.06666666666666667
5480500,CntlPlains,La_Nina,Spring,Dam_Absent,2,15,0.13333333333333333
5480500,CntlPlains,La_Nina,Summer,Dam_Absent,4,15,0.26666666666666666
5480500,CntlPlains,La_Nina,Winter,Dam_Absent,1,15,0.06666666666666667
5480500,CntlPlains,Neutral,Spring,Dam_Absent,1,5,0.2
5480500,CntlPlains,Neutral,Summer,Dam_Absent,2,5,0.4
5481300,CntlPlains,El_Nino,Spring,Dam_Absent,6,24,0.25
5481300,CntlPlains,El_Nino,Summer,Dam_Absent,3,24,0.125
5481300,CntlPlains,El_Nino,Winter,Dam_Absent,1,24,0.041666666666666664
5481300,CntlPlains,La_Nina,Fall,Dam_Absent,2,15,0.13333333333333333
5481300,CntlPlains,La_Nina,Spring,Dam_Absent,2,15,0.13333333333333333
5481300,CntlPlains,La_Nina,Summer,Dam_Absent,2,15,0.13333333333333333
5481300,CntlPlains,La_Nina,Winter,Dam_Absent,1,15,0.06666666666666667
5481300,CntlPlains,Neutral,Spring,Dam_Absent,2,5,0.4
5483600,CntlPlains,El_Nino,Fall,Dam_Present,3,24,0.125
5483600,CntlPlains,El_Nino,Spring,Dam_Present,6,24,0.25
5483600,CntlPlains,El_Nino,Summer,Dam_Present,5,24,0.20833333333333334
5483600,CntlPlains,El_Nino,Winter,Dam_Present,3,24,0.125
5483600,CntlPlains,La_Nina,Fall,Dam_Present,4,15,0.26666666666666666
5483600,CntlPlains,La_Nina,Spring,Dam_Present,7,15,0.4666666666666667
5483600,CntlPlains,La_Nina,Summer,Dam_Present,5,15,0.3333333333333333
5483600,CntlPlains,La_Nina,Winter,Dam_Present,3,15,0.2
5483600,CntlPlains,Neutral,Fall,Dam_Present,1,5,0.2
5483600,CntlPlains,Neutral,Spring,Dam_Present,2,5,0.4
5483600,CntlPlains,Neutral,Summer,Dam_Present,1,5,0.2
5483600,CntlPlains,Neutral,Winter,Dam_Present,1,5,0.2
5484000,CntlPlains,El_Nino,Fall,Dam_Absent,1,24,0.041666666666666664
5484000,CntlPlains,El_Nino,Spring,Dam_Absent,9,24,0.375
5484000,CntlPlains,El_Nino,Summer,Dam_Absent,8,24,0.3333333333333333
5484000,CntlPlains,El_Nino,Winter,Dam_Absent,3,24,0.125
5484000,CntlPlains,La_Nina,Fall,Dam_Absent,5,15,0.3333333333333333
5484000,CntlPlains,La_Nina,Spring,Dam_Absent,3,15,0.2
5484000,CntlPlains,La_Nina,Summer,Dam_Absent,6,15,0.4
5484000,CntlPlains,La_Nina,Winter,Dam_Absent,5,15,0.3333333333333333
5484000,CntlPlains,Neutral,Fall,Dam_Absent,1,5,0.2
5484000,CntlPlains,Neutral,Spring,Dam_Absent,1,5,0.2
5484500,CntlPlains,El_Nino,Fall,Dam_Present,2,24,0.08333333333333333
5484500,CntlPlains,El_Nino,Spring,Dam_Present,6,24,0.25
5484500,CntlPlains,El_Nino,Summer,Dam_Present,5,24,0.20833333333333334
5484500,CntlPlains,La_Nina,Fall,Dam_Present,3,15,0.2
5484500,CntlPlains,La_Nina,Spring,Dam_Present,5,15,0.3333333333333333
5484500,CntlPlains,La_Nina,Summer,Dam_Present,5,15,0.3333333333333333
5484500,CntlPlains,La_Nina,Winter,Dam_Present,2,15,0.13333333333333333
5484500,CntlPlains,Neutral,Fall,Dam_Present,1,5,0.2
5484500,CntlPlains,Neutral,Spring,Dam_Present,1,5,0.2
5484500,CntlPlains,Neutral,Winter,Dam_Present,1,5,0.2
5484650,CntlPlains,El_Nino,Fall,Dam_Present,1,24,0.041666666666666664
5484650,CntlPlains,El_Nino,Spring,Dam_Present,5,24,0.20833333333333334
5484650,CntlPlains,El_Nino,Summer,Dam_Present,5,24,0.20833333333333334
5484650,CntlPlains,El_Nino,Winter,Dam_Present,1,24,0.041666666666666664
5484650,CntlPlains,La_Nina,Fall,Dam_Present,6,15,0.4
5484650,CntlPlains,La_Nina,Spring,Dam_Present,1,15,0.06666666666666667
